"first","second","Freq"
"little","brooklyn",1
"little","brother",2
"little","bummed",1
"little","bunny",1
"little","business",1
"little","by",1
"little","ca",1
"little","cafe",1
"little","camera",1
"little","cans",1
"little","car",2
"little","cardigans",1
"little","casserole",1
"little","ceremony",1
"little","chance",4
"little","chocolate",1
"little","christmas",1
"little","chromosome",1
"little","closer",2
"little","cold",1
"little","comedians",1
"little","company",1
"little","conception",1
"little","concerned",1
"little","conflicted",1
"little","confused",2
"little","confusedly",1
"little","cooper",1
"little","corner",2
"little","corny",2
"little","creatively",1
"little","critter",1
"little","dab",1
"little","daunting",1
"little","den",1
"little","detail",1
"little","did",4
"little","different",5
"little","difficult",1
"little","disappointed",2
"little","disheartening",1
"little","disorganization",1
"little","diva",2
"little","doll",1
"little","dry",1
"little","ducks",1
"little","dust",1
"little","e",1
"little","easier",3
"little","embarrassed",1
"little","embellishments",1
"little","english",1
"little","era",1
"little","experience",1
"little","face",1
"little","family",3
"little","fast",1
"little","finds",1
"little","flavor",1
"little","flowers",1
"little","fold",1
"little","for",5
"little","forever",1
"little","frame",1
"little","frenchman",1
"little","friendlier",1
"little","from",2
"little","frustrating",1
"little","full",1
"little","funny",2
"little","fur",1
"little","further",4
"little","game",1
"little","garam",1
"little","gem",3
"little","gems",2
"little","gift",1
"little","girl",19
"little","gloomy",1
"little","goddesses",1
"little","goes",1
"little","grandpa",1
"little","gripe",1
"little","gunpowder",1
"little","guy",4
"little","guys",1
"little","ham",1
"little","hands",3
"little","hard",1
"little","hats",1
"little","he",1
"little","heads",1
"little","heavier",1
"little","heavy",1
"little","hidden",1
"little","home",1
"little","hospice",1
"little","house",2
"little","hurt",1
"little","i",4
"little","in",4
"little","incident",1
"little","indians",1
"little","inking",1
"little","inspiration",1
"little","island",2
"little","items",1
"little","jive",1
"little","justification",1
"little","kick",2
"little","kids",3
"little","knowledge",1
"little","knuckleheads",1
"little","kooky",1
"little","lady",2
"little","lamb",1
"little","laptop",1
"little","late",6
"little","later",2
"little","lazy",1
"little","league",1
"little","leery",1
"little","leftover",1
"little","legs",1
"little","librarian",1
"little","life",2
"little","light",1
"little","lilacardigan",1
"little","lines",1
"little","long",1
"little","lost",1
"little","love",4
"little","magnets",1
"little","malt",1
"little","man",5
"little","medication",1
"little","mermaid",1
"little","milk",1
"little","mishap",1
"little","miss",4
"little","moments",1
"little","money",2
"little","more",40
"little","motivation",1
"little","mouth",1
"little","munchkin",1
"little","my",1
"little","neglected",1
"little","nephew",1
"little","nervous",4
"little","networking",1
"little","nosh",1
"little","notes",1
"little","now",1
"little","odd",2
"little","of",6
"little","off",2
"little","olive",1
"little","one",5
"little","or",2
"little","outside",1
"little","over",7
"little","overgrown",1
"little","oxygen",1
"little","pain",1
"little","pampering",1
"little","part",2
"little","pat",1
"little","pearl",1
"little","person",1
"little","pick",1
"little","piggy",1
"little","pink",1
"little","pocket",1
"little","poem",1
"little","pointed",1
"little","practice",1
"little","practices",1
"little","present",2
"little","prettier",1
"little","pricier",1
"little","princess",2
"little","program",1
"little","project",1
"little","puppy",1
"little","quotes",1
"little","radio",1
"little","raindrops",1
"little","real",1
"little","reason",2
"little","refresher",1
"little","richard",2
"little","rock",1
"little","rocker",1
"little","rolls",1
"little","room",2
"little","salt",1
"little","saltier",1
"little","scared",4
"little","seaside",1
"little","sexier",1
"little","shes",1
"little","shop",1
"little","sin",1
"little","sister",3
"little","sleep",3
"little","slower",2
"little","sneered",1
"little","snippy",1
"little","snow",2
"little","snowmen",1
"little","so",1
"little","something",4
"little","space",1
"little","spark",2
"little","sparkle",1
"little","spicy",1
"little","spot",3
"little","st",1
"little","stay",1
"little","sticky",1
"little","stiff",1
"little","stop",1
"little","store",1
"little","story",1
"little","strawberries",1
"little","stressful",1
"little","studio",1
"little","stuff",1
"little","stumpy",1
"little","style",1
"little","substructure",1
"little","success",1
"little","sunshine",1
"little","sweater",1
"little","sweetheart",1
"little","sweethearts",1
"little","tape",1
"little","tasks",1
"little","tassels",1
"little","teary",1
"little","text",1
"little","thank",1
"little","that",2
"little","thing",3
"little","things",9
"little","time",4
"little","tired",1
"little","to",8
"little","too",13
"little","took",1
"little","tote",1
"little","town",3
"little","transaction",1
"little","trim",1
"little","trimmings",1
"little","trot",1
"little","trouble",2
"little","tutorial",1
"little","twangy",1
"little","under",1
"little","unique",1
"little","unpainted",1
"little","upset",1
"little","vegetable",1
"little","warnings",1
"little","water",1
"little","we",1
"little","weird",2
"little","which",1
"little","while",9
"little","white",1
"little","wider",1
"little","wink",1
"little","with",1
"little","woman",1
"little","world",1
"little","worried",1
"little","yellow",2
"little","ziplobags",1
"littler","wisconsin",1
"littlest","picked",1
"live","a",8
"live","abdul",1
"live","according",1
"live","across",1
"live","action",2
"live","actual",1
"live","after",1
"live","alone",2
"live","among",1
"live","an",1
"live","and",11
"live","as",5
"live","below",1
"live","bootleg",1
"live","broadcast",1
"live","by",7
"live","close",2
"live","dirty",1
"live","double",1
"live","event",2
"live","for",7
"live","fully",2
"live","game",1
"live","giving",1
"live","here",5
"live","houses",1
"live","huge",1
"live","in",76
"live","into",1
"live","is",2
"live","issue",1
"live","ivy",1
"live","long",1
"live","longer",2
"live","love",1
"live","mantra",1
"live","much",1
"live","music",1
"live","my",2
"live","near",1
"live","on",18
"live","or",1
"live","our",1
"live","out",4
"live","show",5
"live","shows",1
"live","take",1
"live","the",3
"live","their",2
"live","there",4
"live","through",2
"live","to",6
"live","together",3
"live","too",1
"live","trade",1
"live","two",1
"live","up",2
"live","with",15
"live","within",3
"live","young",1
"lived","a",1
"lived","all",2
"lived","and",2
"lived","as",1
"lived","at",2
"lived","closer",1
"lived","extravagance",1
"lived","for",3
"lived","his",1
"lived","in",29
"lived","is",1
"lived","it",2
"lived","marriage",1
"lived","miles",1
"lived","more",1
"lived","not",2
"lived","off",1
"lived","on",2
"lived","their",1
"lived","there",2
"lived","under",2
"lived","up",2
"lived","upside",1
"lived","when",1
"lived","within",1
"liveliness","of",1
"lively","but",1
"lively","tutorial",1
"liven","up",1
"liver","is",1
"liver","product",1
"liverpool","etdoing",1
"liverpool","lost",1
"lives","and",10
"lives","are",2
"lives","as",3
"lives","at",3
"lives","better",2
"lives","doing",1
"lives","etc",1
"lives","exhibit",1
"lives","for",1
"lives","getting",1
"lives","had",1
"lives","i",1
"lives","if",1
"lives","in",25
"lives","into",1
"lives","is",2
"lives","it",2
"lives","like",1
"lives","may",1
"lives","my",1
"lives","normally",1
"lives","of",10
"lives","on",4
"lives","showing",1
"lives","so",2
"lives","sometimes",1
"lives","taking",1
"lives","that",2
"lives","the",2
"lives","through",1
"lives","together",1
"lives","was",1
"lives","we",3
"lives","where",2
"lives","who",1
"lives","with",3
"lives","within",2
"lives","worth",1
"lives","would",1
"lives","you",1
"living","alone",1
"living","and",4
"living","anyway",1
"living","as",2
"living","at",3
"living","boredom",1
"living","breathing",2
"living","debt",1
"living","entity",1
"living","for",1
"living","greater",1
"living","he",1
"living","here",2
"living","i",2
"living","in",32
"living","is",6
"living","life",3
"living","man",1
"living","miserably",1
"living","nightmare",1
"living","now",1
"living","on",6
"living","or",2
"living","out",1
"living","room",16
"living","rooms",3
"living","savvy",1
"living","small",1
"living","so",2
"living","space",1
"living","stone",2
"living","system",1
"living","that",1
"living","the",1
"living","they",1
"living","to",1
"living","under",1
"living","vampire",1
"living","well",1
"living","who",1
"living","with",10
"livingston","o",1
"livingstone","a",1
"livonia","a",1
"livonia","tuscany",1
"lix","and",2
"lix","asking",1
"lix","bier",1
"lix","cooper",1
"lix","earl",1
"lix","harries",1
"lix","products",1
"lizzie","bridesmaids",1
"ll","always",1
"ll","and",5
"ll","but",10
"ll","do",3
"ll","futuristichristina",1
"ll","go",4
"ll","immediately",1
"ll","just",3
"ll","lighted",1
"ll","men",1
"ll","o",1
"ll","pl",1
"lo","and",4
"lo","cryin",1
"lo","d",1
"lo","fee",1
"lo","helmholtz",1
"lo","or",1
"lo","reed",3
"lo","williams",1
"load","and",2
"load","each",1
"load","has",1
"load","more",1
"load","musieverywhere",1
"load","of",8
"load","on",1
"load","prize",1
"load","the",3
"load","up",4
"loaded","all",1
"loaded","mature",1
"loaded","on",1
"loaded","up",2
"loaded","with",5
"loader","in",1
"loading","up",1
"loads","from",1
"loads","of",12
"loads","opening",1
"loaf","cake",1
"loaf","pan",4
"loafers","with",1
"loan","a",2
"loan","application",1
"loan","as",1
"loan","did",1
"loaned","by",1
"loans","and",2
"loans","big",1
"loans","elsewhere",1
"loans","for",1
"loans","it",1
"loath","to",1
"loathing","and",1
"loathsome","creek",1
"loaves","are",1
"loaves","of",2
"lob","gilmore",1
"lob","it",1
"lob","or",1
"lobby","and",2
"lobby","of",2
"lobby","will",2
"lobbying","activities",1
"lobe","because",1
"local","and",4
"local","authors",1
"local","bank",1
"local","bar",1
"local","bead",1
"local","birth",1
"local","bookstore",1
"local","boutique",1
"local","branch",1
"local","breweries",1
"local","brewers",1
"local","budgets",1
"local","ca",1
"local","carpenters",1
"local","chambers",1
"local","clothing",1
"local","coffee",2
"local","communities",1
"local","community",1
"local","content",1
"local","craft",1
"local","demand",1
"local","distributor",1
"local","drugstore",1
"local","economies",2
"local","educational",1
"local","elections",1
"local","event",1
"local","family",1
"local","farmers",3
"local","farms",1
"local","fast",1
"local","favorites",1
"local","festivals",1
"local","fighting",1
"local","firestone",1
"local","flavor",2
"local","flora",1
"local","florid",1
"local","folk",1
"local","gardens",1
"local","grandmother",1
"local","greenhouse",1
"local","heritage",1
"local","history",1
"local","hobby",1
"local","home",1
"local","honey",2
"local","issue",1
"local","judiciary",1
"local","languages",1
"local","levels",1
"local","library",1
"local","library's",1
"local","lingo",1
"local","man",1
"local","meteorologists",1
"local","new",1
"local","newspaper",1
"local","no",1
"local","organizations",1
"local","outrage",1
"local","paper",2
"local","party",1
"local","people",2
"local","place",1
"local","plan",2
"local","police",2
"local","population",2
"local","presses",1
"local","product",1
"local","racetrack",1
"local","readers",1
"local","research",1
"local","restaurant",1
"local","running",1
"local","science",1
"local","series",1
"local","services",1
"local","shamans",1
"local","shopping",1
"local","small",1
"local","spin",1
"local","store",4
"local","taxpayer",1
"local","tb",3
"local","thugs",1
"local","toy",1
"local","traditions",1
"local","twins",1
"local","union",1
"local","used",1
"local","waterway",1
"local","wisconsin",1
"local","woman's",1
"local","writers",1
"local","zoo",1
"localities","and",1
"localities","of",1
"localization","i",1
"localized","approaches",1
"locally","as",1
"locally","available",1
"locally","elected",1
"locally","from",1
"locally","owned",2
"locals","and",1
"locals","as",1
"locals","dint",1
"locals","said",2
"locals","thought",1
"locals","was",1
"locate","sufficient",1
"located","and",1
"located","at",5
"located","by",1
"located","close",1
"located","in",13
"located","the",1
"locating","medical",1
"locating","pups",1
"location","be",1
"location","diagnostics",1
"location","of",11
"location","or",1
"location","when",1
"locations","are",2
"locations","assuming",1
"locations","right",1
"locations","surrounded",1
"locations","that",1
"lock","and",3
"lock","bag",1
"lock","bags",1
"lock","for",2
"lock","hell",1
"lock","me",1
"lock","o",1
"lock","unlock",1
"locked","doors",1
"locked","for",1
"locked","her",1
"locked","in",8
"locked","into",1
"locked","on",1
"locked","shops",1
"locked","the",3
"locked","their",1
"locked","up",4
"locker","a",1
"locker","assignment",1
"locker","room",11
"locket","on",1
"locking","down",1
"locking","herself",1
"locking","tuners",1
"locking","up",1
"locks","doubling",1
"locks","of",1
"locks","up",2
"locus","of",1
"locust","what",1
"lodge","and",2
"lodge","do",1
"lodge","is",2
"lodge","of",1
"lodge","was",1
"lodged","in",1
"lodges","his",1
"lodges","in",1
"lofty","but",1
"lofty","heights",1
"log","file",2
"log","files",2
"log","home",1
"log","in",2
"log","of",2
"log","off",1
"log","onto",2
"log","percentage",1
"log","switch",1
"log","with",1
"loges","kine",1
"logged","it",1
"logged","onto",1
"logged","really",1
"loggerheads","or",1
"loggia","a",1
"logging","and",1
"logging","so",1
"logibehind","the",1
"logical","and",1
"logical","heineken",1
"logical","reason",1
"logical","way",1
"login","screen",1
"logiof","branding",1
"logiof","events",1
"logistical","reasons",1
"logistics","are",1
"logistics","for",1
"logistics","of",1
"logiwent","down",1
"logjam","cause",1
"logjam","yeah",1
"logo","designed",1
"logo","in",1
"logo","is",3
"logo","next",1
"logo","on",2
"logo","right",1
"logo","tee",1
"logo","wallpapers",1
"logon","password",1
"logos","which",1
"logotype","was",1
"logs","in",1
"loins","were",1
"loitering","and",1
"loitering","behind",1
"loki","they",1
"lolly","a",1
"lolly","gets",1
"lolly","sharp",1
"lome","was",1
"london","an",1
"london","and",3
"london","andrew",1
"london","assembly",1
"london","based",2
"london","borough",2
"london","buildings",1
"london","buying",1
"london","by",1
"london","cartridges",1
"london","desperately",1
"london","for",2
"london","i",1
"london","is",6
"london","livingston",1
"london","or",1
"london","organist",1
"london","polish",1
"london","protectors",1
"london","street",1
"london","teams",1
"london","to",2
"london","tokyo",1
"london","was",1
"london","without",1
"lone","is",1
"lone","star",2
"lone","wolf",1
"loneliest","road",1
"loneliness","by",1
"loneliness","he",1
"loneliness","is",1
"loneliness","shelters",1
"loneliness","to",1
"lonely","and",1
"lonely","depressed",1
"lonely","felt",1
"lonely","isolated",1
"lonely","or",1
"lonely","road",1
"lonely","we",1
"loner","with",1
